586, -8.5, 9.0
587, -64.0, 1944.0
588, -46.0, 1944.0
589, -64.0, 1944.0
590, -46.0, 1944.0
591, -28.0, 1296.0
592, -7.0, 13.5
593, -64.0, 1944.0
594, -28.0, 1296.0
595, -28.0, 1296.0
596, -64.0, 1944.0
597, -44.5, 2061.0
598, -26.5, 1359.0
599, -28.0, 1296.0
600, -26.5, 1359.0
601, -28.0, 1296.0
602, -62.5, 2115.0
603, -44.5, 2061.0
604, -26.5, 1359.0
605, -44.5, 2061.0
606, -44.5, 2061.0
607, -44.5, 2061.0
608, -5.5, 13.5
609, -46.5, 1939.0
610, -28.5, 1309.0
611, -43.0, 2173.5
612, -43.0, 2173.5
613, -64.0, 1944.0
614, -46.0, 1944.0
615, -22.0, 1521.0
616, -25.0, 1417.5
617, -5.5, 13.5
618, -48.0, 1816.0
619, -25.0, 1417.5
620, -28.0, 1296.0
621, -8.5, 9.0
622, -43.0, 2173.5
623, -44.5, 2061.0
624, -46.0, 1944.0
625, -26.5, 1359.0
626, -8.5, 9.0
627, -43.0, 2173.5
628, -62.5, 2115.0
629, -62.5, 2115.0
630, -46.0, 1944.0
631, -61.0, 2281.5
632, -46.0, 1944.0
633, -48.0, 1816.0
634, -82.0, 1296.0
635, -62.5, 2115.0
636, -10.0, 0.0
637, -26.5, 1359.0
638, -48.0, 1816.0
639, -82.0, 1296.0
640, -28.0, 1296.0
641, -44.5, 2061.0
642, -44.5, 2061.0
643, -46.0, 1944.0
644, -28.0, 1296.0
645, -44.5, 2061.0
646, -8.5, 9.0
647, -80.5, 1521.0
648, -26.5, 1359.0
649, -44.5, 2061.0
650, -64.0, 1944.0
651, -64.0, 1944.0
652, -64.0, 1944.0
653, -43.0, 2173.5
654, -28.0, 1296.0
655, -82.0, 1296.0
656, -44.5, 2061.0
657, -26.5, 1359.0
658, -12.0, 16.0
659, -25.0, 1417.5
660, -28.0, 1296.0
661, -46.0, 1944.0
662, -82.0, 1296.0
663, -8.5, 9.0
664, -46.0, 1944.0
665, -25.0, 1417.5
666, -44.5, 2061.0
667, -28.0, 1296.0
668, -44.5, 2061.0
669, -28.0, 1296.0
670, -25.5, 1403.5
671, -43.0, 2173.5
672, -41.5, 2281.5
673, -28.0, 1296.0
674, -43.0, 2173.5
675, -4.0, 9.0
676, -26.5, 1359.0
677, -46.0, 1944.0
678, -8.5, 9.0
679, -46.0, 1944.0
680, -28.0, 1296.0
681, -46.5, 1939.0
682, -62.5, 2115.0
683, -46.0, 1944.0
684, -44.5, 2061.0
685, -8.5, 9.0
686, -43.0, 2173.5
687, -46.0, 1944.0
688, -26.5, 1359.0
689, -46.0, 1944.0
690, -80.5, 1521.0
691, -44.5, 2061.0
692, -7.0, 13.5
693, -62.5, 2115.0
694, -8.5, 9.0
695, -62.5, 2115.0
696, -26.5, 1359.0
697, -28.0, 1296.0
698, -82.0, 1296.0
699, -10.0, 0.0
700, -46.0, 1944.0
701, -100.0, 0.0
702, -26.5, 1359.0
703, -41.5, 2281.5
704, -82.0, 1296.0
705, -28.0, 1296.0
706, -44.5, 2061.0
707, -46.0, 1944.0
708, -46.0, 1944.0
709, -26.5, 1359.0
710, -45.0, 2027.5
711, -25.0, 1417.5
712, -100.0, 0.0
713, -44.5, 2061.0
714, -66.0, 1744.0
715, -44.5, 2061.0
716, -30.0, 1240.0
717, -64.0, 1944.0
718, -64.0, 1944.0
719, -62.5, 2115.0
720, -44.5, 2061.0
721, -46.0, 1944.0
722, -26.5, 1359.0
723, -28.0, 1296.0
724, -12.0, 16.0
725, -62.5, 2115.0
726, -44.5, 2061.0
727, -7.0, 13.5
728, -62.5, 2115.0
729, -64.0, 1944.0
730, -62.5, 2115.0
731, -62.5, 2115.0
732, -66.0, 1744.0
733, -7.0, 13.5
734, -64.0, 1944.0
735, -64.0, 1944.0
736, -25.0, 1417.5
737, -64.0, 1944.0
738, -44.5, 2061.0
739, -44.5, 2061.0
740, -62.5, 2115.0
741, -46.0, 1944.0
742, -64.0, 1944.0
743, -46.0, 1944.0
744, -82.0, 1296.0
745, -8.5, 9.0
746, -64.0, 1944.0
747, -62.5, 2115.0
748, -28.0, 1296.0
749, -64.0, 1944.0
750, -43.0, 2173.5
751, -64.5, 1921.0
752, -25.0, 1417.5
753, -28.0, 1296.0
754, -44.5, 2061.0
755, -44.5, 2061.0
756, -82.0, 1296.0
757, -44.5, 2061.0
758, -64.0, 1944.0
759, -64.0, 1944.0
760, -62.5, 2115.0
761, -43.0, 2173.5
762, -43.0, 2173.5
763, -25.0, 1417.5
764, -64.0, 1944.0
765, -10.0, 0.0
766, -44.5, 2061.0
767, -25.0, 1417.5
768, -46.0, 1944.0
769, -28.5, 1279.0
770, -43.0, 2173.5
771, -26.5, 1359.0
772, -62.5, 2115.0
773, -44.5, 2061.0
774, -7.5, 47.5
775, -66.0, 1744.0
776, -64.0, 1944.0
777, -28.5, 1309.0
778, -25.0, 1417.5
779, -25.0, 1417.5
780, -26.5, 1359.0
781, -62.5, 2115.0
782, -44.5, 2061.0
783, -46.5, 1939.0
784, -44.5, 2061.0
785, -62.5, 2115.0
786, -82.0, 1296.0
787, -30.0, 1240.0
788, -28.0, 1296.0
789, -46.0, 1944.0
790, -44.5, 2061.0
791, -7.0, 13.5
792, -4.0, 9.0
793, -26.5, 1359.0
794, -8.5, 9.0
795, -10.0, 0.0
796, -64.0, 1944.0
797, -66.0, 1744.0
798, -26.5, 1359.0
799, -44.5, 2061.0
800, -64.0, 1944.0
801, -28.5, 1309.0
802, -46.0, 1944.0
803, -8.5, 9.0
804, -64.0, 1944.0
805, -41.5, 2281.5
806, -26.5, 1359.0
807, -44.5, 2061.0
808, -30.0, 1240.0
809, -43.0, 2173.5
810, -64.0, 1944.0
811, -46.0, 1944.0
812, -62.5, 2115.0
813, -62.5, 2115.0
814, -43.0, 2173.5
815, -82.0, 1296.0
816, -8.5, 9.0
817, -10.0, 0.0
818, -62.5, 2115.0
819, -64.0, 1944.0
820, -46.0, 1944.0
821, -26.5, 1359.0
822, -23.5, 1471.5
823, -100.0, 0.0
824, -7.0, 13.5
825, -44.5, 2061.0
826, -46.0, 1944.0
827, -44.5, 2061.0
828, -80.5, 1521.0
829, -10.0, 0.0
830, -64.0, 1944.0
831, -80.5, 1521.0
832, -26.5, 1359.0
833, -44.5, 2061.0
834, -26.5, 1359.0
835, -8.5, 9.0
836, -64.0, 1944.0
837, -46.0, 1944.0
838, -46.0, 1944.0
839, -5.5, 13.5
840, -44.5, 2061.0
841, -26.5, 1359.0
842, -62.5, 2115.0
843, -28.0, 1296.0
844, -26.5, 1359.0
845, -7.0, 13.5
846, -26.5, 1359.0
847, -44.5, 2061.0
848, -7.0, 13.5
849, -44.5, 2061.0
850, -46.0, 1944.0
851, -8.5, 9.0
852, -80.5, 1521.0
853, -82.0, 1296.0
854, -64.0, 1944.0
855, -26.5, 1359.0
856, -5.5, 13.5
857, -28.5, 1309.0
858, -25.0, 1417.5
859, -44.5, 2061.0
860, -46.0, 1944.0
861, -46.0, 1944.0
862, -64.0, 1944.0
863, -26.5, 1359.0
864, -64.0, 1944.0
865, -23.5, 1471.5
866, -28.0, 1296.0
867, -44.5, 2061.0
868, -46.0, 1944.0
869, -82.0, 1296.0
870, -9.0, 41.5
871, -46.5, 1939.0
872, -46.0, 1944.0
873, -44.5, 2061.0
874, -44.5, 2061.0
875, -26.5, 1359.0
876, -44.5, 2061.0
877, -64.0, 1944.0
878, -43.0, 2173.5
879, -46.0, 1944.0
880, -46.0, 1944.0
881, -44.5, 2061.0
882, -43.0, 2173.5
883, -26.5, 1359.0
884, -44.5, 2061.0
885, -44.5, 2061.0
886, -26.5, 1359.0
887, -46.0, 1944.0
888, -26.5, 1359.0
889, -26.5, 1359.0
890, -44.5, 2061.0
891, -44.5, 2061.0
892, -7.0, 13.5
893, -62.5, 2115.0
894, -26.5, 1359.0
895, -46.0, 1944.0
896, -64.0, 1944.0
897, -44.5, 2061.0
898, -26.5, 1359.0
899, -25.0, 1417.5
900, -46.0, 1944.0
901, -26.5, 1359.0
902, -82.0, 1296.0
903, -7.0, 13.5
904, -43.0, 2173.5
905, -26.5, 1359.0
906, -28.0, 1296.0
907, -44.5, 2061.0
908, -4.0, 9.0
909, -64.0, 1944.0
910, -26.5, 1359.0
911, -25.0, 1417.5
912, -44.5, 2061.0
913, -10.0, 0.0
914, -82.0, 1296.0
915, -44.5, 2061.0
916, -64.0, 1944.0
917, -64.5, 1891.0
918, -43.0, 2173.5
919, -44.5, 2061.0
920, -64.0, 1944.0
921, -8.5, 9.0
922, -8.5, 9.0
923, -80.5, 1521.0
924, -26.5, 1359.0
925, -8.5, 9.0
926, -26.5, 1359.0
927, -44.5, 2061.0
928, -44.5, 2061.0
929, -43.0, 2173.5
930, -26.5, 1359.0
931, -8.5, 9.0
932, -44.5, 2061.0
933, -10.5, 31.0
934, -80.5, 1521.0
935, -26.5, 1359.0
936, -64.0, 1944.0
937, -25.0, 1417.5
938, -25.0, 1417.5
939, -46.0, 1944.0
940, -82.5, 1225.0
941, -7.0, 13.5
942, -28.0, 1296.0
943, -44.5, 2061.0
944, -28.0, 1296.0
945, -46.0, 1944.0
946, -62.5, 2115.0
947, -62.5, 2115.0
948, -26.5, 1359.0
949, -46.0, 1944.0
950, -28.0, 1296.0
951, -62.5, 2115.0
952, -26.5, 1359.0
953, -5.5, 13.5
954, -44.5, 2061.0
955, -64.0, 1944.0
956, -62.5, 2115.0
957, -82.0, 1296.0
958, -44.5, 2061.0
959, -4.0, 9.0
960, -26.5, 1359.0
